route_id,service_id,trip_id,trip_headsign,direction_id,shape_id,wheelchair_accessible
578,0000000592025061320250909,0004257102025061320250909,Corso Bettini Liceo,1,D305_R5176a_Ritorno_sub1,1
578,0000000592025061320250909,0004257112025061320250909,Volano Via Roma,1,D275_R5112a_Ritorno_sub1,1
578,0000000592025061320250909,0004257122025061320250909,Volano Via Roma,1,D275_R5112a_Ritorno_sub1,1
578,0000000592025061320250909,0004257132025061320250909,Volano Via Roma,1,D275_R5112a_Ritorno_sub1,1
578,0000000592025061320250909,0004257142025061320250909,Volano Via Roma,1,D295_R5142_Ritorno_sub2,1
578,0000000592025061320250909,0004257162025061320250909,Marco,0,D301_R5153_Andata_sub2,1
578,0000000592025061320250909,0004257172025061320250909,Marco,0,D276_R5113_Andata_sub1,1
578,0000000592025061320250909,0004257182025061320250909,Marco,0,D243_N5147_Andata_sub2,1
578,0000000592025061320250909,0004257192025061320250909,Marco,0,D243_N5147_Andata_sub2,1
578,0000000592025061320250909,0004257202025061320250909,Marco,0,D265_R5103a_Andata_sub2,1
578,0000000592025061320250909,0004257212025061320250909,Marco,0,D265_R5103a_Andata_sub2,1
578,0000000592025061320250909,0004257222025061320250909,Marco,0,D276_R5113_Andata_sub1,1
578,0000000592025061320250909,0004257232025061320250909,Marco,0,D272_R5109e_Andata_sub1,1
578,0000000592025061320250909,0004257242025061320250909,Marco,0,D274_R5111_Andata_sub1,1
578,0000000592025061320250909,0004257252025061320250909,Volano Via Roma,1,D275_R5112a_Ritorno_sub1,1
578,0000000592025061320250909,0004257262025061320250909,Volano Via Roma,1,D275_R5112a_Ritorno_sub1,1
578,0000000592025061320250909,0004257272025061320250909,Volano Via Roma,1,D275_R5112a_Ritorno_sub1,1
578,0000000592025061320250909,0004257282025061320250909,Volano Via Roma,1,D275_R5112a_Ritorno_sub1,1
578,0000000592025061320250909,0004257292025061320250909,Volano Via Roma,1,D275_R5112a_Ritorno_sub1,1
578,0000000592025061320250909,0004257302025061320250909,Volano Via Roma,1,D275_R5112a_Ritorno_sub1,1
578,0000000592025061320250909,0004257312025061320250909,Corso Bettini Liceo,1,D305_R5176a_Ritorno_sub1,1
578,0000000592025061320250909,0004257322025061320250909,Corso Bettini Liceo,1,D305_R5176a_Ritorno_sub1,1
578,0000000592025061320250909,0004257332025061320250909,Corso Bettini Liceo,1,D305_R5176a_Ritorno_sub1,1
578,0000000592025061320250909,0004257342025061320250909,S.Ilario Via Monti,1,D268_R5106a_Ritorno_sub2,1
578,0000000662025061320250909,0004257362025061320250909,Corso Bettini Liceo,1,D273_R5110c_Ritorno_PRINCIPALE_sub1,1
578,0000000662025061320250909,0004257372025061320250909,Corso Bettini Liceo,1,D273_R5110c_Ritorno_PRINCIPALE_sub1,1
578,0000000662025061320250909,0004257382025061320250909,Marco,0,D243_N5147_Andata_sub2,1
582,0000000592025061320250909,0004257412025061320250909,Mori Via Don Sturzo,0,D310_R5205b_Andata_sub1,1
582,0000000592025061320250909,0004257422025061320250909,Mori Via Don Sturzo,0,D310_R5205b_Andata_sub1,1
582,0000000592025061320250909,0004257432025061320250909,Mori Via Don Sturzo,0,D310_R5205b_Andata_sub1,1
582,0000000592025061320250909,0004257442025061320250909,Mori Via Don Sturzo,0,D310_R5205b_Andata_sub1,1
582,0000000592025061320250909,0004257452025061320250909,Mori Via Don Sturzo,0,D306_R5201a_Andata_sub2,1
582,0000000592025061320250909,0004257462025061320250909,Mori Via Don Sturzo,0,D306_R5201a_Andata_sub2,1
582,0000000592025061320250909,0004257472025061320250909,Mori Via Don Sturzo,0,D306_R5201a_Andata_sub2,1
582,0000000592025061320250909,0004257482025061320250909,Mori Via Don Sturzo,0,D306_R5201a_Andata_sub2,1
582,0000000592025061320250909,0004257492025061320250909,Mori Via Don Sturzo,0,D306_R5201a_Andata_sub2,1
582,0000000592025061320250909,0004257502025061320250909,Mori Via Don Sturzo,0,D306_R5201a_Andata_sub2,1
582,0000000592025061320250909,0004257512025061320250909,Mori Via Don Sturzo,0,D306_R5201a_Andata_sub2,1
582,0000000592025061320250909,0004257522025061320250909,Mori Via Don Sturzo,0,D306_R5201a_Andata_sub2,1
582,0000000592025061320250909,0004257532025061320250909,Mori Via Don Sturzo,0,D306_R5201a_Andata_sub2,1
582,0000000592025061320250909,0004257542025061320250909,Mori Via Don Sturzo,0,D306_R5201a_Andata_sub2,1
582,0000000592025061320250909,0004257552025061320250909,Mori Via Don Sturzo,0,D306_R5201a_Andata_sub2,1
582,0000000592025061320250909,0004257562025061320250909,Mori Via Don Sturzo,0,D310_R5205b_Andata_sub1,1
582,0000000592025061320250909,0004257572025061320250909,Mori Via Don Sturzo,0,D310_R5205b_Andata_sub1,1
582,0000000592025061320250909,0004257582025061320250909,Mori Via Don Sturzo,0,D310_R5205b_Andata_sub1,1
582,0000000592025061320250909,0004257592025061320250909,Mori Via Don Sturzo,0,D310_R5205b_Andata_sub1,1
582,0000000592025061320250909,0004257602025061320250909,Mori Via Don Sturzo,0,D310_R5205b_Andata_sub1,1
582,0000000592025061320250909,0004257612025061320250909,Mori Via Don Sturzo,0,D310_R5205b_Andata_sub1,1
582,0000000592025061320250909,0004257622025061320250909,Mori Via Don Sturzo,0,D310_R5205b_Andata_sub1,1
582,0000000592025061320250909,0004257632025061320250909,Mori Via Don Sturzo,0,D310_R5205b_Andata_sub1,1
582,0000000592025061320250909,0004257642025061320250909,Mori Via Don Sturzo,0,D310_R5205b_Andata_sub1,1
582,0000000592025061320250909,0004257652025061320250909,Mori Via Don Sturzo,0,D310_R5205b_Andata_sub1,1
582,0000000592025061320250909,0004257662025061320250909,Mori Via Don Sturzo,0,D310_R5205b_Andata_sub1,1
582,0000000592025061320250909,0004257672025061320250909,Mori Via Don Sturzo,0,D310_R5205b_Andata_sub1,1
582,0000000592025061320250909,0004257682025061320250909,Mori Via Don Sturzo,0,D310_R5205b_Andata_sub1,1
582,0000000592025061320250909,0004257692025061320250909,Mori Via Don Sturzo,0,D325_R5239_Andata_sub2,1
582,0000000592025061320250909,0004257702025061320250909,Mori Via Don Sturzo,0,D325_R5239_Andata_sub2,1
582,0000000592025061320250909,0004257712025061320250909,Nomi Piazza Springa,1,D324_R5238_Ritorno_sub2,1
582,0000000592025061320250909,0004257722025061320250909,Nomi Piazza Springa,1,D324_R5238_Ritorno_sub2,1
582,0000000592025061320250909,0004257732025061320250909,Nomi Piazza Springa,1,D321_R5232_Ritorno_sub2,1
582,0000000592025061320250909,0004257742025061320250909,Nomi Piazza Springa,1,D321_R5232_Ritorno_sub2,1
582,0000000592025061320250909,0004257752025061320250909,Nomi Piazza Springa,1,D321_R5232_Ritorno_sub2,1
582,0000000592025061320250909,0004257762025061320250909,Nomi Piazza Springa,1,D321_R5232_Ritorno_sub2,1
582,0000000592025061320250909,0004257772025061320250909,Nomi Piazza Springa,1,D321_R5232_Ritorno_sub2,1
582,0000000592025061320250909,0004257782025061320250909,Nomi Piazza Springa,1,D321_R5232_Ritorno_sub2,1
582,0000000592025061320250909,0004257792025061320250909,Nomi Piazza Springa,1,D321_R5232_Ritorno_sub2,1
582,0000000592025061320250909,0004257802025061320250909,Nomi Piazza Springa,1,D321_R5232_Ritorno_sub2,1
582,0000000592025061320250909,0004257812025061320250909,Nomi Piazza Springa,1,D321_R5232_Ritorno_sub2,1
582,0000000592025061320250909,0004257822025061320250909,Nomi Piazza Springa,1,D321_R5232_Ritorno_sub2,1
582,0000000592025061320250909,0004257832025061320250909,Nomi Piazza Springa,1,D321_R5232_Ritorno_sub2,1
582,0000000592025061320250909,0004257842025061320250909,Nomi Piazza Springa,1,D321_R5232_Ritorno_sub2,1
582,0000000592025061320250909,0004257852025061320250909,Nomi Piazza Springa,1,D321_R5232_Ritorno_sub2,1
582,0000000592025061320250909,0004257862025061320250909,Nomi Piazza Springa,1,D321_R5232_Ritorno_sub2,1
582,0000000592025061320250909,0004257872025061320250909,Nomi Piazza Springa,1,D321_R5232_Ritorno_sub2,1
582,0000000592025061320250909,0004257882025061320250909,Pomarolo Via Degasperi,1,D322_R5234_Ritorno_sub2,1
582,0000000592025061320250909,0004257892025061320250909,Pomarolo Via Degasperi,1,D322_R5234_Ritorno_sub2,1
582,0000000592025061320250909,0004257902025061320250909,Pomarolo Via Degasperi,1,D322_R5234_Ritorno_sub2,1
582,0000000592025061320250909,0004257912025061320250909,Pomarolo Via Degasperi,1,D322_R5234_Ritorno_sub2,1
582,0000000592025061320250909,0004257922025061320250909,Pomarolo Via Degasperi,1,D322_R5234_Ritorno_sub2,1
582,0000000592025061320250909,0004257932025061320250909,Pomarolo Via Degasperi,1,D322_R5234_Ritorno_sub2,1
582,0000000592025061320250909,0004257942025061320250909,Pomarolo Via Degasperi,1,D322_R5234_Ritorno_sub2,1
582,0000000592025061320250909,0004257952025061320250909,Pomarolo Via Degasperi,1,D322_R5234_Ritorno_sub2,1
582,0000000592025061320250909,0004257962025061320250909,Pomarolo Via Degasperi,1,D322_R5234_Ritorno_sub2,1
582,0000000592025061320250909,0004257972025061320250909,Pomarolo Via Degasperi,1,D322_R5234_Ritorno_sub2,1
582,0000000592025061320250909,0004257982025061320250909,Pomarolo Via Degasperi,1,D322_R5234_Ritorno_sub2,1
582,0000000592025061320250909,0004257992025061320250909,Piazzale Orsi Stazione Fs,1,D321_R5232_Ritorno_sub2,1
582,0000000592025061320250909,0004258002025061320250909,Piazzale Orsi Stazione Fs,1,D321_R5232_Ritorno_sub2,1
582,0000000592025061320250909,0004258012025061320250909,Piazzale Orsi Stazione Fs,1,D321_R5232_Ritorno_sub2,1
582,0000000592025061320250909,0004258022025061320250909,Mori Piazzale Kennedy,1,D82_E5292_sub1,1
594,0000000592025061320250909,0004258112025061320250909,Villa Lagarina Via Magrè,0,D458_R5509a_Andata_sub2,1
594,0000000592025061320250909,0004258122025061320250909,Villa Lagarina Via Magrè,0,D458_R5509a_Andata_sub2,1
594,0000000592025061320250909,0004258132025061320250909,Corso Verona Ospedale,1,D461_R5514a_Ritorno_PRINCIPALE_sub2,1
594,0000000592025061320250909,0004258142025061320250909,Corso Verona Ospedale,1,D461_R5514a_Ritorno_PRINCIPALE_sub2,1
605,0000000592025061320250909,0004258162025061320250909,Lenzima,0,D437_R5355_Andata_sub1,
605,0000000592025061320250909,0004258172025061320250909,Lenzima,0,D358_R5307g_Andata_sub1,
605,0000000592025061320250909,0004258182025061320250909,Lenzima,0,D358_R5307g_Andata_sub1,
605,0000000592025061320250909,0004258192025061320250909,Lenzima,0,D438_R5357a_Andata_sub2,
605,0000000592025061320250909,0004258202025061320250909,Lenzima,0,D424_R5339b_Andata_sub2,
605,0000000592025061320250909,0004258212025061320250909,Lenzima,0,D434_R5343_Andata_sub1,
605,0000000592025061320250909,0004258222025061320250909,Lenzima,0,D434_R5343_Andata_sub1,
605,0000000592025061320250909,0004258232025061320250909,Lenzima,0,D434_R5343_Andata_sub1,
605,0000000592025061320250909,0004258242025061320250909,Lenzima,0,D434_R5343_Andata_sub1,
605,0000000592025061320250909,0004258252025061320250909,Lenzima,0,D415_R5333_Andata_sub1,
605,0000000592025061320250909,0004258262025061320250909,Lenzima,0,D415_R5333_Andata_sub1,
605,0000000592025061320250909,0004258272025061320250909,Lenzima,0,D351_R5305l_Andata_sub2,
605,0000000592025061320250909,0004258282025061320250909,Stazione Fs,0,D247_N5317a_Andata_sub2,
601,0000000592025061320250909,0004258292025061320250909,Villa Lagarina Via Alpini,0,D247_N5317a_Andata_sub2,2
601,0000000592025061320250909,0004258302025061320250909,Villa Lagarina Via Alpini,0,D247_N5317a_Andata_sub2,2
601,0000000592025061320250909,0004258312025061320250909,Villa Lagarina Via Alpini,0,D247_N5317a_Andata_sub2,2
601,0000000592025061320250909,0004258322025061320250909,Villa Lagarina Via Alpini,0,D247_N5317a_Andata_sub2,2
601,0000000662025061320250909,0004258332025061320250909,Villa Lagarina Via Magrè,0,D247_N5317a_Andata_sub2,2
601,0000000592025061320250909,0004258342025061320250909,Villa Lagarina Via Alpini,0,D116_E5363d_sub2,2
601,0000000592025061320250909,0004258352025061320250909,Villa Lagarina Via Alpini,0,D116_E5363d_sub2,2
605,0000000592025061320250909,0004258362025061320250909,Pedersano Capolinea,1,D430_R5342_Ritorno_sub2,
605,0000000592025061320250909,0004258372025061320250909,Pedersano Capolinea,1,D366_R5312c_Ritorno_sub2,
605,0000000592025061320250909,0004258382025061320250909,Pedersano Capolinea,1,D366_R5312c_Ritorno_sub2,
605,0000000592025061320250909,0004258392025061320250909,Castellano Centro,1,D419_R5334_Ritorno_sub2,
605,0000000592025061320250909,0004258402025061320250909,Pedersano Capolinea,1,D398_R5326c_Ritorno_sub1,
605,0000000592025061320250909,0004258412025061320250909,Pedersano Capolinea,1,D435_R5344a_Ritorno_sub2,
605,0000000592025061320250909,0004258422025061320250909,Castellano Centro,1,D403_R5328c_Ritorno_sub1,
605,0000000592025061320250909,0004258432025061320250909,Pedersano Capolinea,1,D435_R5344a_Ritorno_sub2,
605,0000000592025061320250909,0004258442025061320250909,Pedersano Capolinea,1,D435_R5344a_Ritorno_sub2,
605,0000000592025061320250909,0004258452025061320250909,Pedersano Capolinea,1,D435_R5344a_Ritorno_sub2,
605,0000000592025061320250909,0004258462025061320250909,Pedersano Capolinea,1,D435_R5344a_Ritorno_sub2,
601,0000000592025061320250909,0004258472025061320250909,Castellano Centro,1,D380_R5320b_Ritorno_sub2,2
601,0000000592025061320250909,0004258482025061320250909,Lago di Cei Bellaria,1,D117_E5364a_Ritorno_sub1,2
601,0000000592025061320250909,0004258492025061320250909,Castellano Centro,1,D380_R5320b_Ritorno_sub2,2
601,0000000592025061320250909,0004258502025061320250909,Castellano Centro,1,D380_R5320b_Ritorno_sub2,2
601,0000000662025061320250909,0004258512025061320250909,Castellano Centro,1,D380_R5320b_Ritorno_sub2,2
602,0000000592025061320250909,0004258562025061320250909,Savignano,1,D27_C5501_Andata_sub1,2
602,0000000592025061320250909,0004258572025061320250909,Savignano,1,D27_C5501_Andata_sub1,2
602,0000000662025061320250909,0004258582025061320250909,Savignano,1,D27_C5501_Andata_sub1,2
602,0000000662025061320250909,0004258592025061320250909,Savignano,1,D27_C5501_Andata_sub1,2
602,0000000592025061320250909,0004258602025061320250909,Villa Lagarina Via Alpini,0,D88_E5297_sub1,2
602,0000000592025061320250909,0004258612025061320250909,Villa Lagarina Via Alpini,0,D88_E5297_sub1,2
602,0000000662025061320250909,0004258622025061320250909,Villa Lagarina Via Alpini,0,D88_E5297_sub1,2
602,0000000662025061320250909,0004258632025061320250909,Villa Lagarina Via Alpini,0,D88_E5297_sub1,2
578,0000000662025061320250909,0004258722025061320250909,Marco,0,D282_R5119e_Andata_sub2,1
578,0000000592025061320250909,0004258732025061320250909,Corso Bettini Liceo,1,D277_R5114a_Ritorno_sub2,1
578,0000000592025061320250909,0004258742025061320250909,Corso Bettini Liceo,1,D277_R5114a_Ritorno_sub2,1
598,0000000662025061320250909,0004258772025061320250909,Nomi Piazza Springa,0,D57_C5823_Andata_sub1,2
598,0000000662025061320250909,0004258782025061320250909,Nomi Piazza Springa,0,D57_C5823_Andata_sub1,2
598,0000000662025061320250909,0004258792025061320250909,Nomi Piazza Springa,0,D59_C5825_Andata_sub2,2
598,0000000662025061320250909,0004258802025061320250909,Volano Casa di Riposo,1,D58_C5824_Ritorno_sub1,2
598,0000000662025061320250909,0004258812025061320250909,Volano Casa di Riposo,1,D58_C5824_Ritorno_sub1,2
598,0000000662025061320250909,0004258822025061320250909,Besenello Nord,1,D246_N5251_Andata_sub2,2
601,0000000592025061320250909,0004258832025061320250909,Castellano Centro,1,D380_R5320b_Ritorno_sub2,2
601,0000000592025061320250909,0004258842025061320250909,Lago di Cei Bellaria,1,D117_E5364a_Ritorno_sub1,2
578,0000000592025061320250909,0004258862025061320250909,Marco,0,D265_R5103a_Andata_sub2,1
578,0000000592025061320250909,0004258872025061320250909,Corso Bettini Liceo,1,D273_R5110c_Ritorno_PRINCIPALE_sub1,1
578,0000000592025061320250909,0004258892025061320250909,Marco,0,D243_N5147_Andata_sub2,1
578,0000000662025061320250909,0004258902025061320250909,Via Manzoni Via Paoli,1,D279_R5116c_Ritorno_sub1,1
578,0000000822025061320250909,0004258922025061320250909,Via Manzoni Via Paoli,1,D284_R5120c_Ritorno_sub1,1
607,0000001442025061320250909,0004258942025061320250909,Sorni,0,,
607,0000001442025061320250909,0004258952025061320250909,Sorni,0,,
607,0000001442025061320250909,0004258962025061320250909,Sorni,0,,
607,0000001442025061320250909,0004258972025061320250909,Sorni,0,,
607,0000001442025061320250909,0004258982025061320250909,Sorni,0,,
607,0000001462025061320250909,0004258992025061320250909,Sorni,0,,
607,0000001462025061320250909,0004259002025061320250909,Sorni,0,,
607,0000001442025061320250909,0004259012025061320250909,Sorni,0,,
607,0000001442025061320250909,0004259022025061320250909,Pressano Piazza,0,,
607,0000001442025061320250909,0004259032025061320250909,Pressano Piazza,0,,
607,0000001442025061320250909,0004259042025061320250909,Lavis Via Nazionale,1,,
607,0000001442025061320250909,0004259052025061320250909,Lavis Via Nazionale,1,,
607,0000001442025061320250909,0004259062025061320250909,Lavis Via Nazionale,1,,
607,0000001442025061320250909,0004259072025061320250909,Lavis Via Nazionale,1,,
607,0000001442025061320250909,0004259082025061320250909,Lavis Via Nazionale,1,,
607,0000001462025061320250909,0004259092025061320250909,Lavis Via Nazionale,1,,
607,0000001462025061320250909,0004259102025061320250909,Lavis Via Nazionale,1,,
607,0000001442025061320250909,0004259112025061320250909,Lavis Via Nazionale,1,,
607,0000001442025061320250909,0004259122025061320250909,Lavis Via Nazionale,1,,
607,0000001442025061320250909,0004259132025061320250909,Lavis Via Nazionale,1,,
610,0000001462025061320250909,0004259142025061320250909,Lavis "Stazione Fs",0,,
610,0000001462025061320250909,0004259152025061320250909,Lavis "Stazione Fs",0,,
610,0000001462025061320250909,0004259162025061320250909,Lavis "Stazione Fs",0,,
610,0000001462025061320250909,0004259172025061320250909,Lavis "Stazione Fs",0,,
610,0000001462025061320250909,0004259182025061320250909,Lavis Via Nazionale,1,,
610,0000001462025061320250909,0004259192025061320250909,Lavis Via Nazionale,1,,
610,0000001462025061320250909,0004259202025061320250909,Lavis Via Nazionale,1,,
610,0000001462025061320250909,0004259212025061320250909,Lavis Via Nazionale,1,,
612,0000001462025061320250909,0004259232025061320250909,Lavis Via Nazionale,0,,
612,0000001462025061320250909,0004259242025061320250909,Lavis Via Nazionale,0,,
612,0000001462025061320250909,0004259252025061320250909,Lavis Via Nazionale,0,,
607,0000001462025061320250909,0004259262025061320250909,Sorni,0,,
607,0000001462025061320250909,0004259282025061320250909,Lavis Piazza Caduti,1,,
612,0000001462025061320250909,0004259292025061320250909,Lavis Via Nazionale,0,,
400,0000000022025061320250909,0004306082025061320250909,Oltrecastello,0,D593_T0501b_Andata_PRINCIPALE_sub2,1
406,0000000022025061320250909,0004306112025061320250909,Villamontagna P.Predaroi,0,D680_T0901b_Andata_PRINCIPALE_sub1,1
406,0000000022025061320250909,0004306122025061320250909,Villamontagna P.Predaroi,0,D680_T0901b_Andata_PRINCIPALE_sub1,1
406,0000000022025061320250909,0004306132025061320250909,Piazza Dante "Dogana",1,D681_T0902b_Ritorno_PRINCIPALE_sub1,1
400,0000000022025061320250909,0004306212025061320250909,Piazza Dante "Dogana",1,D170_F0512_Ritorno_sub1,1
